timestamp,name,host,method,avg_ms,min_ms,max_ms,rtts,sent,received,packet_loss_pct,http_status,error
2025-09-26T10:50:32.462836Z,Google,www.google.com,http,2142.2529999981634,51.0,79.0,"[51, 58, 51, 79]",4,4,0.0,200,
2025-09-26T10:50:37.787489Z,Yahoo,www.yahoo.com,http,907.7876000083052,66.0,164.0,"[141, 164, 66, 78]",4,4,0.0,429,
2025-09-26T10:50:41.854829Z,Bing,www.bing.com,http,901.0726000124123,25.0,75.0,"[75, 25, 25, 35]",4,4,0.0,200,
2025-09-26T10:50:45.871887Z,Cloudflare DNS,1.1.1.1,icmp,55.75,40.0,69.0,"[40, 49, 69, 65]",4,4,0.0,,
2025-09-26T10:51:29.334968Z,Google DNS,8.8.8.8,icmp,72.75,39.0,100.0,"[68, 84, 100, 39]",4,4,0.0,,
2025-09-26T10:51:32.467120Z,Google,www.google.com,http,2013.1736000039382,39.0,116.0,"[63, 72, 116, 39]",4,4,0.0,200,
2025-09-26T10:51:37.607185Z,Yahoo,www.yahoo.com,http,1771.290600008797,77.0,129.0,"[77, 98, 115, 129]",4,4,0.0,429,
2025-09-26T10:51:42.585077Z,Bing,www.bing.com,http,1652.8304999956163,48.0,91.0,"[48, 67, 91, 70]",4,4,0.0,200,
2025-09-26T10:51:47.391138Z,Cloudflare DNS,1.1.1.1,icmp,83.75,59.0,104.0,"[59, 79, 93, 104]",4,4,0.0,,
2025-09-26T10:52:29.343148Z,Google DNS,8.8.8.8,icmp,61.0,38.0,92.0,"[75, 92, 38, 39]",4,4,0.0,,
2025-09-26T10:52:32.475497Z,Google,www.google.com,http,2005.7517999957781,37.0,82.0,"[67, 82, 37, 50]",4,4,0.0,200,
2025-09-26T10:52:37.603664Z,Yahoo,www.yahoo.com,http,1781.380000000354,64.0,99.0,"[64, 69, 99, 97]",4,4,0.0,429,
2025-09-26T10:52:42.584846Z,Bing,www.bing.com,http,926.3368999963859,28.0,98.0,"[76, 98, 79, 28]",4,4,0.0,200,
2025-09-26T10:52:46.603438Z,Cloudflare DNS,1.1.1.1,icmp,75.75,56.0,94.0,"[81, 94, 56, 72]",4,4,0.0,,
2025-09-26T10:53:29.335169Z,Google DNS,8.8.8.8,icmp,63.25,45.0,79.0,"[45, 61, 68, 79]",4,4,0.0,,
2025-09-26T10:53:32.470808Z,Google,www.google.com,http,1184.8765000031563,40.0,83.0,"[83, 40, 44, 59]",4,4,0.0,200,
2025-09-26T10:53:36.803920Z,Yahoo,www.yahoo.com,http,948.5447999904864,71.0,136.0,"[71, 92, 105, 136]",4,4,0.0,429,
2025-09-26T10:53:40.974476Z,Bing,www.bing.com,http,796.6454999987036,29.0,71.0,"[55, 71, 29, 37]",4,4,0.0,200,
2025-09-26T10:53:44.882923Z,Cloudflare DNS,1.1.1.1,icmp,77.5,67.0,89.0,"[67, 74, 89, 80]",4,4,0.0,,
2025-09-26T10:54:29.338675Z,Google DNS,8.8.8.8,icmp,44.5,37.0,54.0,"[37, 43, 54, 44]",4,4,0.0,,
2025-09-26T10:54:32.452320Z,Google,www.google.com,http,1123.3723999903305,37.0,87.0,"[65, 87, 82, 37]",4,4,0.0,200,
2025-09-26T10:54:36.702748Z,Yahoo,www.yahoo.com,http,1678.3537000010256,62.0,107.0,"[62, 85, 103, 107]",4,4,0.0,429,
2025-09-26T10:54:41.580835Z,Bing,www.bing.com,http,2023.7960000085877,29.0,89.0,"[73, 89, 29, 31]",4,4,0.0,200,
2025-09-26T10:54:46.721368Z,Cloudflare DNS,1.1.1.1,icmp,108.5,82.0,130.0,"[130, 128, 82, 94]",4,4,0.0,,
2025-09-26T10:55:29.338767Z,Google DNS,8.8.8.8,icmp,53.0,39.0,68.0,"[39, 60, 68, 45]",4,4,0.0,,
2025-09-26T10:55:32.456786Z,Google,www.google.com,http,2040.7871999923373,36.0,108.0,"[67, 84, 36, 108]",4,4,0.0,200,
2025-09-26T10:55:37.689681Z,Yahoo,www.yahoo.com,http,2763.2614000031026,260.0,304.0,"[294, 260, 304, 287]",4,4,0.0,429,
2025-09-26T10:55:43.836531Z,Bing,www.bing.com,http,1709.1747000085888,24.0,77.0,"[77, 26, 24, 43]",4,4,0.0,200,
2025-09-26T10:55:48.673991Z,Cloudflare DNS,1.1.1.1,icmp,86.0,53.0,131.0,"[131, 93, 53, 67]",4,4,0.0,,
2025-09-26T10:56:29.337424Z,Google DNS,8.8.8.8,icmp,62.75,34.0,89.0,"[34, 55, 73, 89]",4,4,0.0,,
2025-09-26T10:56:32.492998Z,Google,www.google.com,http,1487.0607999910135,34.0,77.0,"[77, 41, 34, 55]",4,4,0.0,200,
2025-09-26T10:56:37.103393Z,Yahoo,www.yahoo.com,http,872.8923000016948,80.0,119.0,"[80, 102, 109, 119]",4,4,0.0,429,
2025-09-26T10:56:41.169835Z,Bing,www.bing.com,http,802.0739000057802,27.0,73.0,"[27, 38, 44, 73]",4,4,0.0,200,
2025-09-26T10:56:45.208401Z,Cloudflare DNS,1.1.1.1,icmp,78.0,59.0,97.0,"[59, 72, 84, 97]",4,4,0.0,,
2025-09-26T10:57:29.339023Z,Google DNS,8.8.8.8,icmp,92.25,59.0,177.0,"[61, 59, 177, 72]",4,4,0.0,,
2025-09-26T10:57:32.471145Z,Google,www.google.com,http,1745.3228999947896,79.0,391.0,"[391, 79, 97, 97]",4,4,0.0,200,
2025-09-26T10:57:37.401213Z,Yahoo,www.yahoo.com,http,911.747700010892,77.0,107.0,"[77, 107, 83, 99]",4,4,0.0,429,
2025-09-26T10:57:41.485067Z,Bing,www.bing.com,http,722.3363000084646,26.0,73.0,"[73, 72, 27, 26]",4,4,0.0,200,
2025-09-26T10:57:45.305487Z,Cloudflare DNS,1.1.1.1,icmp,103.25,59.0,139.0,"[139, 94, 59, 121]",4,4,0.0,,
2025-09-26T10:58:29.337341Z,Google DNS,8.8.8.8,icmp,63.5,54.0,76.0,"[56, 76, 54, 68]",4,4,0.0,,
2025-09-26T10:58:32.472449Z,Google,www.google.com,http,2169.546499993885,58.0,87.0,"[83, 58, 83, 87]",4,4,0.0,200,
2025-09-26T10:58:38.001928Z,Yahoo,www.yahoo.com,http,,69.0,92.0,"[76, 69, 81, 92]",4,4,0.0,,"HTTPSConnectionPool(host='www.yahoo.com', port=443): Read timed out. (read timeout=3)"
2025-09-26T10:58:45.790860Z,Bing,www.bing.com,http,1832.3979000124382,29.0,197.0,"[197, 78, 30, 29]",4,4,0.0,200,
2025-09-26T10:58:50.734414Z,Cloudflare DNS,1.1.1.1,icmp,154.75,62.0,396.0,"[76, 85, 396, 62]",4,4,0.0,,
2025-09-26T10:59:29.338946Z,Google DNS,8.8.8.8,icmp,76.0,67.0,87.0,"[70, 80, 87, 67]",4,4,0.0,,
2025-09-26T10:59:32.482450Z,Google,www.google.com,http,2339.7079999995185,35.0,88.0,"[76, 88, 35, 55]",4,4,0.0,200,
2025-09-26T10:59:37.959468Z,Yahoo,www.yahoo.com,http,1724.3336999963503,66.0,181.0,"[135, 181, 66, 81]",4,4,0.0,429,
2025-09-26T10:59:42.828501Z,Bing,www.bing.com,http,1643.2506999990437,58.0,97.0,"[72, 59, 58, 97]",4,4,0.0,200,
2025-09-26T10:59:47.657556Z,Cloudflare DNS,1.1.1.1,icmp,92.5,65.0,126.0,"[92, 65, 87, 126]",4,4,0.0,,
2025-09-26T11:00:29.341894Z,Google DNS,8.8.8.8,icmp,73.0,64.0,83.0,"[75, 83, 64, 70]",4,4,0.0,,
2025-09-26T11:00:32.480386Z,Google,www.google.com,http,2043.0920999933733,38.0,73.0,"[73, 73, 38, 44]",4,4,0.0,200,
2025-09-26T11:00:37.668384Z,Yahoo,www.yahoo.com,http,1766.1446000129217,75.0,120.0,"[75, 86, 107, 120]",4,4,0.0,429,
2025-09-26T11:00:42.632872Z,Bing,www.bing.com,http,1815.2532999956748,28.0,72.0,"[72, 28, 31, 45]",4,4,0.0,200,
2025-09-26T11:00:47.580608Z,Cloudflare DNS,1.1.1.1,icmp,69.5,63.0,84.0,"[65, 84, 66, 63]",4,4,0.0,,
2025-09-26T11:00:58.889680Z,Google DNS,8.8.8.8,icmp,70.0,39.0,91.0,"[69, 81, 39, 91]",4,4,0.0,,
2025-09-26T11:01:02.080547Z,Google,www.google.com,http,1113.894000009168,38.0,81.0,"[58, 81, 39, 38]",4,4,0.0,200,
2025-09-26T11:01:06.321187Z,Yahoo,www.yahoo.com,http,869.136499997694,60.0,93.0,"[60, 70, 79, 93]",4,4,0.0,429,
2025-09-26T11:01:10.391422Z,Bing,www.bing.com,http,820.653200004017,61.0,74.0,"[61, 72, 61, 74]",4,4,0.0,200,
2025-09-26T11:01:14.383133Z,Cloudflare DNS,1.1.1.1,icmp,77.0,61.0,86.0,"[82, 61, 79, 86]",4,4,0.0,,
2025-09-26T11:01:58.889829Z,Google DNS,8.8.8.8,icmp,49.25,38.0,75.0,"[40, 38, 44, 75]",4,4,0.0,,
2025-09-26T11:02:02.018634Z,Google,www.google.com,http,2103.7585999874864,36.0,63.0,"[63, 40, 36, 52]",4,4,0.0,200,
2025-09-26T11:02:07.251853Z,Yahoo,www.yahoo.com,http,1700.9786999988137,62.0,87.0,"[74, 62, 78, 87]",4,4,0.0,429,
2025-09-26T11:02:12.138977Z,Bing,www.bing.com,http,1710.5250000022352,23.0,74.0,"[74, 27, 23, 31]",4,4,0.0,200,
2025-09-26T11:02:16.974572Z,Cloudflare DNS,1.1.1.1,icmp,41.75,29.0,63.0,"[29, 33, 42, 63]",4,4,0.0,,
2025-09-26T11:02:58.892101Z,Google DNS,8.8.8.8,icmp,46.5,39.0,57.0,"[39, 47, 57, 43]",4,4,0.0,,
2025-09-26T11:03:01.991572Z,Google,www.google.com,http,1039.2482000024756,39.0,84.0,"[84, 41, 81, 39]",4,4,0.0,200,
2025-09-26T11:03:06.127196Z,Yahoo,www.yahoo.com,http,763.5252000036417,69.0,135.0,"[69, 105, 120, 135]",4,4,0.0,429,
2025-09-26T11:03:10.197484Z,Bing,www.bing.com,http,827.0149000018137,60.0,88.0,"[66, 60, 72, 88]",4,4,0.0,200,
2025-09-26T11:03:14.188881Z,Cloudflare DNS,1.1.1.1,icmp,83.25,70.0,101.0,"[70, 75, 87, 101]",4,4,0.0,,
2025-09-26T18:13:57.402274Z,Google DNS,8.8.8.8,icmp,30.75,21.0,54.0,"[54, 25, 21, 23]",4,4,0.0,,
2025-09-26T18:14:00.495771Z,Google,www.google.com,http,663.6608000117121,57.0,103.0,"[60, 103, 58, 57]",4,4,0.0,200,
2025-09-26T18:14:04.271365Z,Yahoo,www.yahoo.com,http,471.34570000343956,51.0,78.0,"[78, 53, 52, 51]",4,4,0.0,429,
2025-09-26T18:14:07.853767Z,Bing,www.bing.com,http,691.5857999993023,23.0,26.0,"[23, 26, 23, 24]",4,4,0.0,200,
2025-09-26T18:14:11.630505Z,Cloudflare DNS,1.1.1.1,icmp,26.75,16.0,55.0,"[16, 55, 18, 18]",4,4,0.0,,
2025-09-26T18:14:27.915872Z,Google DNS,8.8.8.8,icmp,23.25,21.0,27.0,"[21, 27, 23, 22]",4,4,0.0,,
2025-09-26T18:14:30.999689Z,Google,www.google.com,http,745.5787000071723,56.0,68.0,"[68, 56, 60, 58]",4,4,0.0,200,
2025-09-26T18:14:34.869839Z,Yahoo,www.yahoo.com,http,576.8706999951974,51.0,60.0,"[52, 51, 60, 53]",4,4,0.0,429,
2025-09-26T18:14:38.558117Z,Bing,www.bing.com,http,714.2835999984527,23.0,53.0,"[23, 23, 53, 24]",4,4,0.0,200,
2025-09-26T18:14:42.351946Z,Cloudflare DNS,1.1.1.1,icmp,26.75,16.0,58.0,"[16, 58, 17, 16]",4,4,0.0,,
2025-09-26T18:14:57.398046Z,Google DNS,8.8.8.8,icmp,76.5,22.0,196.0,"[22, 64, 196, 24]",4,4,0.0,,
2025-09-26T18:15:00.477674Z,Google,www.google.com,http,523.242900002515,57.0,97.0,"[97, 57, 58, 57]",4,4,0.0,200,
2025-09-26T18:15:04.099415Z,Yahoo,www.yahoo.com,http,412.2013000014704,51.0,116.0,"[51, 55, 116, 51]",4,4,0.0,429,
2025-09-26T18:15:07.628564Z,Bing,www.bing.com,http,721.3801000034437,22.0,61.0,"[61, 22, 26, 29]",4,4,0.0,200,
2025-09-26T18:15:11.433972Z,Cloudflare DNS,1.1.1.1,icmp,69.25,18.0,216.0,"[23, 216, 20, 18]",4,4,0.0,,
2025-09-26T18:15:25.661609Z,Google DNS,8.8.8.8,icmp,23.75,22.0,25.0,"[24, 22, 24, 25]",4,4,0.0,,
2025-09-26T18:15:28.751845Z,Google,www.google.com,http,617.757400003029,58.0,121.0,"[60, 121, 58, 67]",4,4,0.0,200,
2025-09-26T18:15:32.496093Z,Yahoo,www.yahoo.com,http,421.99990000517573,51.0,95.0,"[95, 54, 51, 54]",4,4,0.0,429,
2025-09-26T18:15:36.025608Z,Bing,www.bing.com,http,606.110599997919,21.0,111.0,"[111, 23, 21, 22]",4,4,0.0,200,
2025-09-26T18:15:39.711092Z,Cloudflare DNS,1.1.1.1,icmp,57.5,15.0,176.0,"[19, 20, 15, 176]",4,4,0.0,,
2025-09-26T18:15:44.869365Z,Google DNS,8.8.8.8,icmp,53.25,21.0,87.0,"[87, 80, 21, 25]",4,4,0.0,,
2025-09-26T18:15:47.946907Z,Google,www.google.com,http,577.2983999922872,55.0,70.0,"[58, 70, 57, 55]",4,4,0.0,200,
2025-09-26T18:15:51.647950Z,Yahoo,www.yahoo.com,http,549.7603999974672,53.0,59.0,"[53, 54, 54, 59]",4,4,0.0,429,
2025-09-26T18:15:55.306583Z,Bing,www.bing.com,http,549.6716999914497,16.0,126.0,"[16, 99, 22, 126]",4,4,0.0,200,
2025-09-26T18:15:59.052131Z,Cloudflare DNS,1.1.1.1,icmp,29.5,15.0,69.0,"[69, 17, 15, 17]",4,4,0.0,,
2025-09-26T18:24:56.825672Z,Google DNS,8.8.8.8,icmp,36.25,22.0,76.0,"[24, 23, 76, 22]",4,4,0.0,,
2025-09-26T18:24:59.907476Z,Google,www.google.com,http,553.1704000022728,38.0,55.0,"[38, 55, 39, 41]",4,4,0.0,200,
2025-09-26T18:25:03.563973Z,Yahoo,www.yahoo.com,http,535.0035000010394,50.0,157.0,"[50, 133, 157, 55]",4,4,0.0,429,
2025-09-26T18:25:07.196912Z,Bing,www.bing.com,http,944.4253999972716,16.0,19.0,"[16, 18, 17, 19]",4,4,0.0,200,
2025-09-26T18:25:11.222457Z,Cloudflare DNS,1.1.1.1,icmp,68.0,15.0,197.0,"[15, 41, 197, 19]",4,4,0.0,,
2025-10-01T09:53:14.134549Z,Google DNS,8.8.8.8,icmp,460.0,460.0,460.0,[460],4,1,75.0,,
2025-10-01T09:53:20.142861Z,Google,www.google.com,http,1862.0303999923635,41.0,51.0,"[41, 51, 46, 42]",4,4,0.0,200,
2025-10-01T09:53:25.164276Z,Yahoo,www.yahoo.com,http,3426.287799986312,34.0,36.0,"[34, 36, 34]",4,3,25.0,429,
2025-10-01T09:53:32.689556Z,Bing,www.bing.com,http,1674.2728000099305,23.0,32.0,"[32, 25, 25, 23]",4,4,0.0,200,
2025-10-01T09:53:37.496086Z,Cloudflare DNS,1.1.1.1,icmp,108.0,108.0,108.0,[108],4,1,75.0,,
2025-10-01T09:58:47.551260Z,Google DNS,8.8.8.8,icmp,354.5,289.0,470.0,"[470, 311, 289, 348]",4,4,0.0,,
2025-10-01T09:58:51.008771Z,Google,www.google.com,http,2187.9831999831367,51.0,53.0,"[51, 53, 52, 52]",4,4,0.0,200,
2025-10-01T09:58:56.327807Z,Yahoo,www.yahoo.com,http,,169.0,171.0,"[169, 169, 171]",4,3,25.0,,"HTTPSConnectionPool(host='www.yahoo.com', port=443): Read timed out. (read timeout=3)"
2025-10-01T09:59:08.105236Z,Bing,www.bing.com,http,2029.5275999815203,76.0,78.0,"[77, 78, 77, 76]",4,4,0.0,200,
2025-10-01T09:59:13.315449Z,Cloudflare DNS,1.1.1.1,icmp,62.75,48.0,81.0,"[81, 71, 51, 48]",4,4,0.0,,
